snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,news_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260330,12:44:27,034730,SK,KOSPI,석유와가스,석유와가스,29073583903000.0,318500.0,46829.0,-0.046407185628742464,-0.03191489361702127,-0.2057356608478803,0.30000000000000004,0.5202863961813842,-0.07284768211920534,-0.022606382978723416,0.1110303629307714,-0.24615384615384617,-0.24615384615384617,0.8604705518305852,0.6905874051296096,0.003405047829854401,0.0567662345736739,0.1645159341107167,True,False,False,1,1,1.0,,False,0.42,0.4,0.3,0.66,0.66,0.36,0.36,0.48,,,,,,,,,,,,,,,,0.5,0.46799999999999997,0.49333333333333335,0.5,0.5,0.48176,True,True,0.0,0.75,-1.0,0.5,0.9999999999999993,1.0,0.0,0.75,0.0,0.75,-1.0000000000000018,0.5,1.9999999999999993,1.0,-6.661338147750939e-16,0.75
20260330,12:44:27,035420,NAVER,KOSPI,IT소프트웨어 (플랫폼/SI),IT소프트웨어 (플랫폼/SI),39918996371000.0,206500.0,151685.0,-0.028235294117647025,-0.011961722488038284,-0.18860510805500985,-0.10799136069114468,-0.18700787401574803,-0.055244195356285,-0.15316793110518756,-0.16887472748616472,-0.2804878048780488,-0.28915662650602414,0.5985614709828112,0.4975092405111148,0.004378566374153094,0.03710452692807224,0.19046707786259237,True,False,False,1,1,1.0,,False,0.62,0.6,0.36,0.1,0.04,0.52,0.12,0.9,,,,,,,,,,,,,,,,0.5,0.22800000000000004,0.6333333333333333,0.5,0.5,0.47416,True,True,0.0,0.75,1.0,1.0,1.0000000000000009,1.0,0.0,0.75,0.0,0.75,1.0,1.0,8.881784197001252e-16,0.75,2.000000000000001,1.0
20260330,12:44:27,042660,한화오션,KOSPI,조선/해양,조선/해양,43265571232800.0,117600.0,327627.0,-0.045454545454545414,-0.010933557611438216,-0.16713881019830024,0.009442060085836923,0.07299270072992692,-0.0729207725660228,-0.1181653439980005,-0.06598715997087823,-0.2154769846564376,-0.2154769846564376,0.976970220131546,0.7258529000173606,0.0050955683125908985,0.061817254370706676,0.18906998362884672,True,False,False,1,1,1.0,,False,0.68,0.7,0.46,0.22,0.16,0.34,0.48,0.3,,,,,,,,,,,,,,,,0.5,0.332,0.43333333333333335,0.5,0.5,0.47104,True,True,0.0,0.625,1.2069801654274757,1.0,-0.916460831810188,0.5,0.0,0.625,0.0,0.625,1.0327010816098587,1.0,-2.1234409972376636,0.25,0.29051933361728766,0.75
20260330,12:44:27,207940,삼성바이오로직스,KOSPI,제약/바이오 (대형),제약/바이오 (대형),82305310878000.0,1533000.0,14440.0,-0.045454545454545414,0.006565988181221227,-0.13779527559055116,-0.09397163120567376,0.5,-0.03823833871827853,-0.10730230210800118,-0.006808083316686475,-0.21984732824427478,-0.21984732824427478,0.6196323702860567,0.43890603032211023,0.0008676050346963371,0.03476792990270352,0.3239058923282082,True,False,False,1,1,1.0,,False,0.9,0.02,0.58,0.12,0.62,0.66,0.46,0.86,,,,,,,,,,,,,,,,0.5,0.488,0.62,0.5,0.5,0.47096,True,True,0.0,0.75,0.0,0.75,1.0,1.0,0.0,0.75,0.0,0.75,-1.0,0.5,1.0,1.0,1.0,1.0
20260330,12:44:27,010140,삼성중공업,KOSPI,조선/해양,조선/해양,25476000000000.0,24400.0,2526120.0,-0.06153846153846154,-0.06153846153846154,-0.157167530224525,0.018789144050104456,0.11161731207289294,-0.11770023503887184,-0.1327527990047983,-0.08427027787768382,-0.23390894819466246,-0.23390894819466246,0.982170804251206,0.691888332711634,0.007099813988067201,0.061194022580484286,0.39203555981597643,True,False,False,1,1,1.0,,False,0.34,0.8,0.5,0.24,0.22,0.1,0.38,0.26,,,,,,,,,,,,,,,,0.5,0.288,0.42,0.5,0.5,0.46896000000000004,True,True,0.0,0.625,0.7106518731021583,0.75,-1.0793872019097774,0.25,0.0,0.625,0.0,0.625,0.9656593135153371,0.75,-1.7900390750119357,0.5,-0.36873532880761917,0.25
20260330,12:44:27,402340,SK스퀘어,KOSPI,복합기업,복합기업,85196189175000.0,505000.0,222717.0,-0.0716911764705882,-0.09335727109515257,-0.21705426356589153,0.5097159940209268,1.3933649289099526,-0.10500664599025256,-0.027178013580980154,0.2629367656314474,-0.25625920471281294,-0.25625920471281294,1.0601531373718869,0.8681375534774801,0.0037923825417394324,0.06260371568017192,0.3874530801342987,True,False,False,1,1,1.0,,False,0.92,0.44,0.26,0.82,0.88,0.16,0.3,0.12,,,,,,,,,,,,,,,,0.5,0.484,0.37333333333333335,0.5,0.5,0.46768,True,True,0.0,0.75,-1.0,0.5,1.0,1.0,0.0,0.75,0.0,0.75,-1.0,0.5,2.0,1.0,0.0,0.75
20260330,12:44:27,051910,LG화학,KOSPI,화학/석유화학,화학/석유화학,29472303202500.0,323500.0,181266.0,0.033546325878594185,0.11551724137931041,-0.22514970059880235,-0.03720238095238093,0.10598290598290605,0.03445519226157168,-0.011534642120540783,-0.06286210892236388,-0.22514970059880235,-0.2288438617401669,0.951575334758836,0.7406587963299448,0.003832236675700982,0.055629879734404794,0.5090303133440383,True,False,False,1,1,1.0,,False,0.44,0.48,0.24,0.18,0.2,0.94,0.42,0.32,,,,,,,,,,,,,,,,0.5,0.396,0.44,0.5,0.5,0.46431999999999995,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,024110,기업은행,KOSPI,금융지주/은행,금융지주/은행,20533716126750.0,22000.0,642453.0,-0.06581740976645434,-0.045553145336225564,-0.1456310679611651,0.037735849056603765,0.1253196930946292,-0.05831995719636174,-0.03919641882301561,0.023239949768220747,-0.22942206654991248,-0.22942206654991248,0.5633240348486849,0.43579892368218465,0.001612572441617798,0.03212290758791066,0.4547963106772749,True,False,False,1,1,1.0,,False,0.12,0.08,0.54,0.26,0.26,0.5,0.4,0.96,,,,,,,,,,,,,,,,0.5,0.392,0.6533333333333333,0.5,0.5,0.46184,True,True,0.0,0.6,-1.7696259241427972,0.2,0.6974858324629146,0.8,0.0,0.6,0.0,0.6,-1.779756875346108,0.2,2.467111756605712,1.0,-1.0721400916798824,0.2
20260330,12:44:27,012330,현대모비스,KOSPI,자동차부품/타이어,자동차부품/타이어,46908745411000.0,395500.0,75336.0,-0.03182374541003674,0.03805774278215224,-0.23500967117988392,0.10474860335195535,0.3139534883720929,-0.041444498303441546,-0.07767650659774172,0.060452021584421534,-0.2523629489603024,-0.2523629489603024,0.8307280746391944,0.7313396430549264,0.002738945433293801,0.04908898467753874,0.2444216650074159,True,False,False,1,1,1.0,,False,0.74,0.26,0.18,0.4,0.48,0.64,0.34,0.58,,,,,,,,,,,,,,,,0.5,0.40800000000000003,0.5266666666666667,0.5,0.5,0.46056,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,086280,현대글로비스,KOSPI,운송/해운/항공,운송/해운/항공,21712500000000.0,216500.0,51162.0,-0.06479481641468687,0.0023148148148148806,-0.2521588946459413,0.2122060470324747,0.27502944640753824,-0.06327744726879392,-0.09948006932409004,0.05623925160692278,-0.2547332185886403,-0.2547332185886403,0.7530131766584083,0.7017603597342826,0.0022439510040299366,0.04508306623726639,0.24618633016742517,True,False,False,1,1,1.0,,False,0.2,0.2,0.14,0.58,0.42,0.48,0.32,0.74,,,,,,,,,,,,,,,,0.5,0.388,0.58,0.5,0.5,0.45976,True,True,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.75,1.000000000000007,1.0,0.0,0.75,2.0,1.0
20260330,12:44:27,000270,기아,KOSPI,자동차/완성차,자동차/완성차,80229871089000.0,149400.0,386045.0,-0.04107830551989733,-0.07606679035250463,-0.272992700729927,0.24707846410684464,0.4647058823529411,-0.08368855224017913,-0.049376431662000564,0.0988660741648788,-0.27475728155339807,-0.27475728155339807,0.8020524605384627,0.7200812792872542,0.0031436577532352565,0.04447087273787599,0.25203691949638707,True,False,False,1,1,1.0,,False,0.88,0.32,0.08,0.6,0.58,0.26,0.2,0.66,,,,,,,,,,,,,,,,0.5,0.344,0.5533333333333333,0.5,0.5,0.45727999999999996,True,True,0.0,0.6666666666666666,0.36323857924703445,0.6666666666666666,1.1681873369179014,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.4945811045563277,0.6666666666666666,0.8049487576708669,1.0,1.531425916164936,1.0
20260330,12:44:27,011200,HMM,KOSPI,운송/해운/항공,운송/해운/항공,20138130659500.0,19295.0,408017.0,-0.018565615462868723,-0.02599697122665323,-0.09625292740046842,-0.04950738916256159,-0.08337292161520193,-0.07254527320138915,-0.07106434024866293,-0.05711510778183426,-0.21244897959183673,-0.2564547206165704,0.853013094378094,0.5769762108535649,0.0032582576718359186,0.04029028202165388,0.13478396014155097,True,False,False,1,1,1.0,,False,0.1,0.36,0.78,0.16,0.1,0.38,0.28,0.52,,,,,,,,,,,,,,,,0.5,0.33999999999999997,0.5066666666666667,0.5,0.5,0.45199999999999996,True,True,0.0,0.75,-1.0,0.5,-1.0,0.5,0.0,0.75,0.0,0.75,-0.9999999999999929,0.5,0.0,0.75,-2.0,0.5
20260330,12:44:27,064350,현대로템,KOSPI,자동차/완성차,자동차/완성차,25157298536500.0,178400.0,200429.0,-0.03148751357220414,0.056246299585553494,-0.22603036876355753,-0.007786429365962189,-0.18352402745995422,-0.10236735515358875,-0.14378959493184873,-0.12667817062574194,-0.28353413654618476,-0.28353413654618476,1.0067670415979046,0.7523866042096231,0.009108103972791602,0.07023181834414177,0.18216808827802533,True,False,False,1,1,1.0,,False,0.32,0.9,0.22,0.2,0.06,0.18,0.14,0.2,,,,,,,,,,,,,,,,0.5,0.16,0.39999999999999997,0.5,0.5,0.44720000000000004,True,True,0.0,0.6666666666666666,-1.3652760392388552,0.3333333333333333,-1.2743861857286194,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.90011615341162,0.3333333333333333,0.09088985351023582,0.6666666666666666,-2.6396622249674744,0.3333333333333333
20260330,12:44:27,015760,한국전력,KOSPI,전력/유틸리티,전력/유틸리티,37554898504500.0,41800.0,1010596.0,-0.04783599088838264,-0.08333333333333337,-0.28547008547008546,-0.13814432989690717,0.1611111111111112,-0.11318553092182027,-0.23078102715882776,-0.1665212731487251,-0.3843888070692194,-0.3843888070692194,0.8126801247677666,0.7336446935083765,0.003989108795409179,0.050386336061537765,0.320386057533619,True,False,False,1,1,1.0,,False,0.58,0.54,0.06,0.06,0.3,0.12,0.02,0.64,,,,,,,,,,,,,,,,0.5,0.11200000000000002,0.5466666666666667,0.5,0.5,0.42704,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,000810,삼성화재,KOSPI,보험,보험,24385912150000.0,436500.0,44891.0,-0.01467268623024831,-0.04171240395170139,-0.17641509433962266,-0.11190233977619535,-0.030000000000000027,-0.08591173237003302,-0.1266215359989329,-0.10593737465115682,-0.2936893203883495,-0.30714285714285716,0.6269299361387148,0.5335982944923838,0.00233208653935875,0.03961510662033203,0.3775838452554732,True,False,False,1,1,1.0,,False,0.3,0.24,0.4,0.08,0.14,0.24,0.08,0.84,,,,,,,,,,,,,,,,0.5,0.188,0.6133333333333333,0.5,0.5,0.42575999999999997,True,True,0.0,0.75,-0.9999999999999998,0.5,1.0,1.0,0.0,0.75,0.0,0.75,-0.9999999999999994,0.5,1.9999999999999998,1.0,2.220446049250313e-16,1.0
20260330,12:44:27,035720,카카오,KOSPI,IT소프트웨어 (플랫폼/SI),IT소프트웨어 (플랫폼/SI),27574333178700.0,47000.0,423916.0,-0.03688524590163933,0.002132196162046851,-0.2455858747993579,-0.1910499139414802,-0.25632911392405067,-0.06351183063511834,-0.1648032697063484,-0.19451010075764608,-0.2633228840125392,-0.33238636363636365,0.8358437245801298,0.5984687018994996,0.0038905992366977623,0.04137267952397616,0.20083925752827422,True,False,False,1,1,1.0,,False,0.4,0.5,0.16,0.02,0.02,0.46,0.04,0.54,,,,,,,,,,,,,,,,0.5,0.14,0.5133333333333333,0.5,0.5,0.4232,True,True,0.0,0.75,-1.0,0.5,-0.9999999999999991,0.5,0.0,0.75,0.0,0.75,-1.0,0.5,8.881784197001252e-16,0.75,-1.9999999999999991,0.5
20260330,12:44:27,028260,삼성물산,KOSPI,건설/건자재,건설/건자재,59576778672000.0,259000.0,195434.0,-0.03717472118959109,-0.0564663023679417,-0.261055634807418,0.07692307692307687,0.36100893326326844,-0.08318584070796464,-0.11594038002048024,0.003597191994471949,-0.28055555555555556,-0.28055555555555556,0.822786345305587,0.6266373006240523,0.002166301862938025,0.057766071278671824,0.4298444933061278,True,False,False,1,1,1.0,,False,0.8,0.16,0.12,0.3,0.5,0.28,0.16,0.6,,,,,,,,,,,,,,,,0.5,0.27199999999999996,0.5333333333333333,0.5,0.5,0.42183999999999994,True,True,0.0,0.75,-1.0,0.5,1.0000000000000004,1.0,0.0,0.75,0.0,0.75,-0.9999999999999997,0.5,2.0000000000000004,1.0,4.440892098500626e-16,1.0
20260330,12:44:27,009540,HD한국조선해양,KOSPI,조선/해양,조선/해양,31847902200000.0,346000.0,106483.0,-0.05722070844686644,-0.05464480874316935,-0.23111111111111116,-0.141439205955335,-0.141439205955335,-0.13342934067998247,-0.16900168121047154,-0.18210560529503883,-0.26694915254237284,-0.278415015641293,0.733690527844611,0.5866865050603142,0.002988079905620911,0.0504413765986947,0.446684796994443,True,False,False,1,1,1.0,,False,0.48,0.28,0.2,0.04,0.08,0.06,0.18,0.78,,,,,,,,,,,,,,,,0.5,0.11200000000000002,0.5933333333333334,0.5,0.5,0.40944,True,True,0.0,0.625,-1.2746612961991088,0.25,1.0386556093848813,1.0,0.0,0.625,0.0,0.625,-0.9527666658048498,0.5,2.3133169055839904,1.0,-0.2360056868142275,0.5
20260330,12:44:27,329180,HD현대중공업,KOSPI,조선/해양,조선/해양,63291618675000.0,475500.0,98922.0,-0.04613841524573725,-0.0527888446215139,-0.21144278606965172,-0.0712890625,-0.05841584158415847,-0.14130925507900682,-0.16834280717096628,-0.14919631407866885,-0.2662037037037037,-0.2662037037037037,0.7489186262224359,0.6061658877629839,0.0021622322365102632,0.04997055092248669,0.40124288677306363,True,False,False,1,1,1.0,,False,0.84,0.14,0.28,0.14,0.12,0.04,0.26,0.76,,,,,,,,,,,,,,,,0.5,0.168,0.5866666666666667,0.5,0.5,0.40656,True,True,0.0,0.625,-0.6429707423305239,0.5,0.9571924243350862,0.75,0.0,0.625,0.0,0.625,-1.0455937293203443,0.25,1.60016316666561,0.75,0.31422168200456235,1.0
20260330,12:44:27,010130,고려아연,KOSPI,철강/비철금속,철강/비철금속,42372127070000.0,1446000.0,10858.0,-0.024949426837491573,-0.026917900403768513,-0.2876847290640394,0.12267080745341619,0.5334040296924709,-0.11064641121840213,-0.10433893895753976,0.027742898433983143,-0.31631205673758866,-0.31631205673758866,0.8571836999451303,0.9459304842603653,0.0011330872691541751,0.0535773367615754,0.369591893350035,True,False,False,1,1,1.0,,False,0.66,0.04,0.04,0.44,0.68,0.14,0.06,0.5,,,,,,,,,,,,,,,,0.5,0.2720000000000001,0.5,0.5,0.5,0.40384000000000003,True,True,0.0,0.75,-0.9999999999999998,0.5,-0.9999999999999984,0.5,0.0,0.75,0.0,0.75,-1.0000000000000004,0.5,1.3322676295501878e-15,0.75,-1.9999999999999982,0.5
